text,category,super_category
في الحقبة الهيلانية (أواخر الحضارة الإغريقية) تحت حكم بطليموس كان القليل من العلماء وخصوصا هيروفيلوس (عالم تشريح) وإيراسيستراتوس (عالم تشريح وطبيب الملك) قد جمعوا أعمال أرسطو في علم وظائف جسم الإنسان وعملوا في تشريح الجثث وعمل التجارب وتشريح الحيوانات الحية.[17] ,تاريخ,ميدان
وأصبح جالينوس وهو أحد الكتاب والأطباء الإغريق أحد أهم المرجعيات في الطب وعلم التشريح. واجه العلماء الذريين القدامى أمثال لوكريتيوس تحديات من قبل فلسفة الغائية وتنبع من فكر تابعي أرسطو (قسم من الميتافيزيقا) يقوم على مبدأ ارتباط العالم بعضه ببعض ارتباط العلّة بالغاية المتضمنة على أن جميع المناحي هي نتيجة تدبير معين.,تاريخ,ميدان
وبالرغم من هذه التحديات نتج عن ذلك أن الفلسفة الغائية بعد ظهور المسيحية ظلت مرجعاً لعلم الأحياء حتى القرن الثامن عشر ميلادي. وقد ذكر ارنست ماير أحد أشهر علماء الأحياء في العصر الحديث انه لم يطرأ أي تغير في علم الأحياء منذ العصر لوكريتوس وجالينوس حتى عصر النهضة (من القرن الرابع عشر حتى القرن السابع عشر الميلادي) في أوروبا.[18] نجت الأفكار التقليدية للتاريخ الطبيعي والطب للإغريق، ولكنها كانت تؤخذ بصورة لا شك فيها في العصر المتوسط في أوروبا.[19],تاريخ,ميدان
أدى ضعف الإمبراطورية الرومانية إلى اختفاء وتشتت الكثير من العلوم. وعلى الرغم من ذلك فقد دمج الطب مع عدة أمور من ما تبقى من الحضارة اليونانية، بالنسبة للبيزنطيين والعالم الإسلامي فقد تم ترجمة العديد من الأعمال اليونانية إلى العربية فحُفظت وكذلك تم حفظ العديد من أعمال أرسطو,تاريخ,ميدان
خلال العصور الوسطى المزدهرة قام قليل من الباحثين الأوروبيين مثل هايدغارد بنجين وألبيرتوس ماغنوس وفريدريك الثاني بتوسيع لائحة التاريخ الطبيعي. على الرغم من أن نهوض الجامعات الأوروبية كان مهماً لتطوير الفيزياء والفلسفة إلا ان هذا أثر قليلاً على الدراسة البيولوجية.,تاريخ,ميدان
 بحلول القرن الحادي عشر الميلادي، ظهرت العديد من المناهج العلمية في العالم الإسلامي، التي استخدمت كلها التجريبية والتقدير العددي بدرجات متفاوتة.,تاريخ,ميدان
يدرس تاريخ علم الأحياء تطور الأحياء من الزمن القديم إلى المعاصر. مع أن مفهوم علم الأحياء كمجال واحد متماسك ظهر في القرن التاسع عشر، فإن علوم الأحياء ظهرت من تقاليد الطب والتاريخ الطبيعي المأخوذة من أيورفيدا، الطب المصري القديم وكتابات أرسطو وجالينوس في العصور اليونانية والرومانية القديمة. ,تاريخ,ميدان
تم تطوير هذا العمل القديم خلال القرون الوسطى من قبل الأطباء والعلماء المسلمين مثل ابن سينا. خلال عصر النهضة الأوروبية وبداية العصر الحديث، تم تحديث الفكر في علم الأحياء في أوروبا بسبب الاهتمام المتجدد بالفلسفة التجريبية واكتشاف العديد من الكائنات الحية التي لم تكن معروفة سابقاً.,تاريخ,ميدان
كشفت الدراسات المجهرية عن عالم الميكروبات الذي لم يكن معروفاً من قبل، مما أتاح المجال لظهور نظرية الخلية. حث الاهتمام المتزايد باللاهوت الطبيعي، نظراً لظهور الفلسفة الاّلية، على النمو المتزايد في مجال التاريخ الطبيعي (مع أنها كانت تحتوي على الحجة الغائية).,تاريخ,ميدان
خلال القرنين الثامن عشر والتاسع عشر، تطورت العلوم الأحيائية كعلم النبات وعلم الحيوان إلى فروع معرفية ذات احترافية عالية. بدأ أنطوان لافوازييه وغيره من علماء الفيزياء بربط العالمين الحي والجامد من خلال الفيزياء والكيمياء.,تاريخ,ميدان
 قدمت نظرية الخلية منظوراً جديداً للأسس الرئيسية في الحياة. استخدمت هذه التطورات، بالإضافة إلى النتائج من علم الأجنة وعلم الأحياء القديمة، في نظرية التطور من خلال الانتخاب الطبيعي لتشارلز داروين. شهدت نهاية القرن التاسع عشر تلاشي نظرية التولد الذاتي وظهور نظرية جرثومية المرض، بالرغم من أن كيفية الوراثة ظلت لغزاً.,تاريخ,ميدان
في بداية القرن العشرين، أدت إعادة اكتشاف أعمال غريغور يوهان مندل إلى التطور السريع في علم الوراثة من قبل توماس مورغان وطلابه، والجمع ما بين علمي الوراثات الإسكانية والانتخاب الطبيعي في نظرية الاصطناع التطوري الحديث في الثلاثينيات من القرن الماضي. ,تاريخ,ميدان
تطورت اختصاصات جديدة بسرعة، بالأخص بعد اقتراح جيمس واتسون وفرنسيس كريك لهيكل الحمض النووي. وبعد إنشاء نظرية العقيدة المركزية لعلم الأحياء الجزيئي وحل رموز الشيفرة الجينية، انقسم علم الأحياء إلى علم الأحياء العضوية وهي الفروع المعنية بالكائنات الحية الكاملة ومجموعات الكائنات الحية، والفروع المتعلقة بعلم الأحياء الخلوي والجزيئي. ,تاريخ,ميدان
